time,shape,duration_hours_min,date,latitude,longitude
1:26:00 AM,other,17 minutes,8/5/00,33.888629,35.495479
5:00:00 PM,sphere,15 mins,9/17/00,40.9252778,-74.2769444
8:35:00 PM,circle,12-15 secs,8/19/00,33.4483333,-112.0733333
9:43:00 PM,cone,15 minutes,8/19/00,34.4838889,-114.3216667
10:00:00 PM,triangle,20 seconds,8/19/00,48.7597222,-122.4869444
10:05:00 PM,light,3 to 5 seconds,8/19/00,43.2080556,-71.5380556
11:30:00 PM,formation,:30,8/19/00,48.9244444,-122.0758333
11:55:00 PM,light,4.5 to 5 minutes,9/17/00,44.465833,-93.908889
2:00:00 AM,triangle,45 min,4/1/00,38.0608333,-97.9294444
4:00:00 PM,diamond,2 minutes,1/22/00,33.6188889,-117.9280556
12:30:00 AM,formation,4mins,8/19/00,36.175,-115.1363889
6:00:00 PM,other,10 min,8/19/00,45.5236111,-122.675
8:00:00 PM,light,5 minutes,9/17/00,33.759271,-96.66944
9:13:00 PM,light,3+ min.,9/17/00,45.5236111,-122.675
9:30:00 PM,light,10min.,8/19/00,36.7477778,-119.7713889
5:07:00 PM,other,a few seconds,4/1/00,40.7141667,-74.0063889
10:35:00 AM,diamond,22 minutes,2/16/00,33.7591667,-118.0058333
12:45:00 PM,disk,1+min.,8/19/00,45.1475,-122.5758333
9:00:00 PM,oval,5 seconds,8/19/00,29.7855556,-95.8241667
10:10:00 PM,circle,30secs or more,8/19/00,44.8486111,-74.2952778
9:30:00 PM,disk,10. min,9/21/00,44.172904,-69.487085
11:55:00 PM,sphere,10-15 seconds,2/27/00,53.23161,-0.982436
6:20:00 PM,circle,40 mins,12/2/00,51.333333,-1.116667
10:30:00 AM,disk,30 min,4/1/00,40.7858333,-74.7805556
3:40:00 AM,unknown,15-30 seconds,8/19/00,38.7297222,-120.7975
5:30:00 PM,sphere,15 minutes,8/25/00,40.510632,-74.647252
5:30:00 PM,sphere,10 minutes,8/19/00,40.4775,-74.6272222
7:00:00 PM,changing,5 minutes,8/25/00,40.7141667,-74.0063889
7:35:00 PM,disk,2 minutes,9/17/00,43.670399,-121.503636
10:00:00 PM,light,2 hours,8/19/00,33.5927778,-79.0088889
10:25:00 PM,sphere,5 minutes,8/19/00,44.9008333,-93.5888889
10:45:00 PM,NULL,15mins,9/17/00,55.833333,-3.083333
11:25:00 PM,fireball,25seconds,9/17/00,46.790144,-2.081802
11:41:00 PM,light,15-20 minutes,8/19/00,38.4327778,-90.3775
7:00:00 PM,circle,5 min.,3/7/00,39.334419,-74.489983
10:30:00 PM,flash,2 seconds,12/20/00,39.9611111,-82.9988889
12:15:00 AM,fireball,10-12 sec,8/19/00,40.7002778,-73.5933333
1:30:00 PM,other,10 min +,8/19/00,38.9716667,-95.235
9:48:00 PM,light,3 minutes,8/19/00,34.0211111,-118.3955556
9:50:00 PM,sphere,1 minute,8/19/00,35.2413889,-87.9177778
10:00:00 PM,fireball,20-40 seconds,8/19/00,33.4502778,-88.8183333
11:30:00 PM,fireball,5 minutes,9/21/00,34.5361111,-117.2902778
11:50:00 PM,unknown,4 minutes,8/19/00,32.858805,-95.95154
9:12:00 PM,light,16 mins,12/2/00,46.8,-71.25
9:12:00 PM,light,15mins,12/2/00,46.893056,-71.493056
10:40:00 PM,light,23:05,12/2/00,43.666667,-79.416667
6:30:00 PM,light,15sec.,12/2/00,40.5269444,-97.5955556
7:10:00 PM,other,5 min.,9/17/00,41.85,-87.65
8:30:00 PM,light,30 seconds,9/17/00,35.6527778,-97.4777778
9:00:00 PM,triangle,2 minutes,9/17/00,39.7391667,-104.9841667
9:10:00 PM,triangle,5 minutes,9/17/00,46.8069444,-92.2380556
10:00:00 PM,light,5 seconds,9/17/00,38.278097,-76.422888
11:00:00 PM,fireball,5 minutes,12/2/00,42.983333,-81.25
11:00:00 PM,NULL,35min,12/2/00,64.282327,-135
9:30:00 PM,light,1 minute,1/7/00,40.2022222,-74.0125
12:00:00 AM,light,2 to 3 hrs not sure,12/2/00,54.654197,-8.110546
10:10:00 PM,cigar,5-8 sec.,9/21/00,18.2966667,-66.8775
11:17:00 PM,sphere,3-4 minutes,12/2/00,39.7683333,-86.1580556
12:00:00 PM,circle,3 mins.,2/16/00,47.6063889,-122.3308333
10:00:00 PM,disk,5-10 minutes,5/11/00,39.2688889,-84.2638889
9:00:00 PM,disk,10 minutes,9/21/00,26.2752778,-80.0875
4:00:00 PM,triangle,10 minutes,1/22/00,47.9791667,-122.2008333
3:00:00 AM,circle,5 minutes,12/2/00,37.775,-122.4183333
8:15:00 PM,disk,20min,4/26/00,47.9188889,-122.5530556
4:00:00 PM,rectangle,1min approx,12/2/00,38.6272222,-90.1977778
5:30:00 PM,rectangle,3 minutes appox.,12/2/00,38.6272222,-90.1977778
8:30:00 PM,oval,3 minutes,2/27/00,32.8525,-106.106389
9:00:00 AM,changing,two hours,6/21/00,36.2083333,-115.9830556
7:30:00 PM,triangle,approx 2 min,4/1/00,41.3397222,-75.7366667
4:00:00 PM,cigar,60sec.,4/15/00,34.5002778,-91.5525
9:45:00 PM,cigar,10 sec.,3/16/00,34.4208333,-119.6972222
2:00:00 AM,changing,5 minutes,9/17/00,33.917315,-102.324902
2:30:00 AM,egg,3hours,12/2/00,38.6688889,-120.9861111
8:45:00 PM,circle,30sec,9/17/00,41.9444444,-71.2861111
9:30:00 PM,triangle,15 minutes,9/17/00,32.4613889,-97.3877778
9:35:00 PM,cylinder,5 minutes,9/17/00,37.8044444,-122.2697222
10:00:00 PM,flash,20 minutes,9/17/00,33.4147222,-111.9086111
11:12:00 PM,other,30-45 seconds,9/17/00,42.7675,-78.7441667
8:00:00 PM,light,3-4 minutes,6/21/00,43.8286111,-115.8336111
7:50:00 AM,triangle,10min,9/17/00,47.8569444,-121.6958333
2:30:00 PM,sphere,10 mniutes,9/17/00,34.0202778,-117.8644444
5:00:00 PM,changing,1hr or longer,12/2/00,32.256357,-107.780831
7:30:00 PM,other,15 min.- 20 min.,9/17/00,29.4238889,-98.4933333
8:10:00 PM,light,30 min,12/2/00,-25.634444,27.781111
11:30:00 PM,light,~20 seconds,12/2/00,38.8019444,-94.4525
11:30:00 PM,cigar,2 minutes,12/2/00,45.583333,-72
10:34:00 PM,formation,10 minutes,12/2/00,45.083333,-64.366667
2:15:00 AM,other,60.3sec,12/2/00,42.8102778,-89.8619444
12:04:00 AM,other,3 - 4 seconds,12/2/00,45.6797222,-111.0377778
5:55:00 AM,rectangle,1 minute,9/17/00,39.1155556,-77.5638889
1:00:00 PM,sphere,10 min.,9/17/00,41.6638889,-83.5552778
5:00:00 PM,formation,10 min,9/17/00,47.9791667,-122.2008333
7:00:00 PM,light,15min.,9/17/00,39.641763,-77.719993
7:30:00 PM,flash,30 min,12/2/00,38.9458333,-105.2888889
8:10:00 PM,cigar,2 minutes,9/17/00,36.8766667,-89.5877778
9:00:00 PM,triangle,7 hrs,12/2/00,39.7588889,-84.1916667
9:00:00 PM,light,3 hrs.,9/17/00,42.9638889,-78.7380556
7:00:00 PM,other,3/5 mins,12/2/00,53.716667,-2.083333
6:30:00 AM,fireball,10 minutes,12/2/00,45.666667,-72.15
9:00:00 AM,cylinder,30 seconds,5/11/00,47.3225,-122.3113889
1:30:00 AM,unknown,10-15 sec.,12/2/00,43.8494444,-73.0225
2:00:00 AM,cone,3 min&#39s,9/21/00,33.4708333,-81.975
7:51:00 AM,cylinder,20 min.,9/17/00,29.7630556,-95.3630556
8:10:00 AM,egg,1 1/2 min.,9/17/00,45.6388889,-122.6602778
12:30:00 PM,sphere,2.5hrs,9/17/00,-26.9861,153.132524
7:30:00 PM,diamond,20 minutes,9/17/00,34.0194444,-118.4902778
9:00:00 PM,triangle,2-3 minutes,9/17/00,45.5236111,-122.675
9:15:00 PM,light,:30 seconds,9/17/00,41.6005556,-93.6088889
2:00:00 PM,disk,4-5 minutes,12/2/00,44.7130556,-69.7911111
8:00:00 PM,triangle,5 seconds,12/2/00,41.6269444,-79.6738889
7:00:00 AM,oval,03 min,7/29/00,34.2575,-88.7033333
7:30:00 PM,disk,5 min.,2/23/00,41.3136111,-81.7247222
9:00:00 PM,other,5 min,12/2/00,38.477271,-89.0434
10:30:00 PM,disk,1hour,12/2/00,47.366667,-68.333333
2:00:00 AM,light,30-40 min,12/2/00,45.666667,-72.15
11:00:00 PM,light,15/20 mins.,7/29/00,41.5286111,-109.4655556
3:00:00 AM,unknown,15 min,7/23/00,30.8777778,-90.7813889
8:00:00 PM,triangle,10 mins,12/2/00,41.9269444,-73.9977778
10:30:00 PM,unknown,10 minutes,7/11/00,41.3116667,-75.8377778
4:00:00 AM,teardrop,6sec,8/5/00,44.9430556,-123.0338889
10:30:00 AM,sphere,2 minutes,12/2/00,38.596378,-82.650915
4:00:00 AM,sphere,2&#443 sec,2/16/00,40.7608333,-111.8902778
10:00:00 PM,unknown,over an hour,3/16/00,43.9808333,-84.4863889
9:00:00 PM,unknown,5 minutes,1/7/00,36.5858333,-79.3952778
11:00:00 PM,fireball,a few seconds,12/2/00,62.45,-114.35
8:00:00 AM,disk,20-30 sec,9/17/00,34.2575,-88.7033333
7:00:00 PM,triangle,5 minutes,9/21/00,41.5425,-87.6022222
7:00:00 PM,light,5 minutes,9/17/00,34.1486111,-118.3955556
7:06:00 PM,disk,about 5 minutes,12/2/00,42.3086111,-83.4822222
7:45:00 PM,triangle,30 seconds,12/2/00,34.9672222,-94.7244444
8:19:00 PM,disk,five minutes,9/17/00,37.8716667,-122.2716667
8:37:00 PM,light,15 minutes,9/17/00,33.331749,-105.673041
9:13:00 PM,circle,30 seconds,9/21/00,39.0991667,-76.8486111
9:30:00 PM,light,app. 15 seconds,9/21/00,41.965,-80.4075
10:50:00 PM,light,10 plus minutes,9/17/00,45.6388889,-122.6602778
9:21:00 PM,disk,3-4 min,6/6/00,47.6588889,-117.425
5:30:00 PM,diamond,20 seconds,6/21/00,53.5,-2.216667
8:45:00 PM,light,2min,12/2/00,46.521858,-84.34609
12:45:00 AM,circle,an hour,9/17/00,40.8663889,-73.0361111
7:12:00 AM,triangle,1-2 minutes,12/2/00,39.4561111,-77.9641667
3:30:00 PM,formation,10minutes,9/17/00,40.7141667,-74.0063889
5:30:00 PM,sphere,30minutes,9/21/00,37.775,-122.4183333
5:54:00 PM,cigar,15 secs,9/21/00,41.1305556,-85.1288889
7:00:00 PM,triangle,6 mintues,9/21/00,39.7458333,-75.5469444
7:30:00 PM,diamond,7seconds,9/21/00,55.833333,-4.25
9:20:00 PM,fireball,30 seconds,12/2/00,44.166667,-77.383333
10:00:00 PM,formation,40 - 60 seconds,9/21/00,35.1677778,-114.5722222
6:15:00 PM,rectangle,4 to 5 minutes,1/22/00,30.6941667,-88.0430556
9:00:00 PM,other,10minutes,12/2/00,-29.1,26.216667
11:45:00 PM,light,7 minutes,12/2/00,42.3,-82.716667
6:10:00 AM,circle,30 minutes,4/1/00,34.145,-81.2758333
4:00:00 PM,cigar,5 min,12/2/00,41.4994444,-81.6955556
4:00:00 PM,chevron,45 minutes,9/21/00,37.775,-122.4183333
4:30:00 PM,light,2.5 hours,9/21/00,37.775,-122.4183333
7:45:00 PM,chevron,10-15 seconds,9/21/00,53.166667,-1
8:20:00 PM,chevron,15 seconds,9/21/00,46.2113889,-119.1361111
8:55:00 PM,chevron,6-10 sec,9/21/00,30.5333333,-92.0813889
9:05:00 PM,triangle,5min,9/21/00,52.466667,-1.916667
4:00:00 PM,cylinder,approx 3 minutes,9/17/00,37.7741667,-87.1133333
2:00:00 AM,formation,30 seconds,12/2/00,49.9,-119.483333
8:00:00 AM,disk,3-5 minutes,9/21/00,40.6083333,-75.4905556
6:30:00 PM,oval,10 minutes,12/2/00,32.7152778,-117.1563889
7:00:00 PM,light,1 hour,9/21/00,34.1747222,-86.8436111
8:00:00 PM,changing,30 minutes,9/21/00,26.4972222,-82.0786111
9:00:00 PM,sphere,2 minutes,9/21/00,38.2544444,-104.6086111
9:10:00 PM,flash,30 seconds,9/21/00,40.5866667,-122.3905556
10:00:00 PM,light,10 minutes,9/21/00,31.1955556,-98.7177778
11:00:00 PM,light,10 minutes,12/2/00,35.9925,-94.5677778
11:30:00 PM,oval,30 seconds,9/21/00,32.7152778,-117.1563889
3:00:00 AM,sphere,3 minutes,9/21/00,37.7527778,-100.0166667
4:20:00 AM,fireball,3 minutes,9/21/00,38.2494444,-122.0388889
9:30:00 AM,other,15 sec,9/21/00,34.1511111,-118.4483333
11:50:00 AM,sphere,30 min,9/21/00,29.7630556,-95.3630556
12:00:00 PM,triangle,15 minutes,9/21/00,47.1633333,-122.0255556
12:15:00 PM,circle,10 min.,9/21/00,41.1538889,-80.7016667
7:00:00 PM,triangle,10 minutes,12/2/00,38.2544444,-104.6086111
7:30:00 PM,light,12 seconds,12/2/00,37.8402778,-85.9491667
8:05:00 PM,light,1-5 min.,9/21/00,41.9475,-80.5544444
8:30:00 PM,formation,3 - 5 seconds,12/2/00,41.1575,-81.2422222
9:05:00 PM,light,4 seconds,9/21/00,34.0027778,-84.1447222
9:05:00 PM,light,over1 hour,9/21/00,36.9613889,-120.0597222
9:30:00 PM,fireball,3 sec.,9/21/00,45.5872222,-122.3983333
11:00:00 PM,flash,25 minutes,12/2/00,33.3061111,-111.8405556
11:00:00 PM,flash,5 minutes,9/21/00,33.5091667,-111.8983333
11:00:00 PM,cigar,30 seconds,4/26/00,64.8377778,-147.7163889
7:30:00 PM,fireball,2minutes,2/16/00,55.1858333,-162.7211111
10:05:00 PM,light,7 sec.,12/2/00,51.083333,-114.083333
4:15:00 AM,circle,3-4 minutes,12/2/00,38.6858333,-121.0811111
12:30:00 PM,oval,17 minutes,12/2/00,40.640063,22.944419
3:30:00 PM,cigar,8 minutes,12/2/00,5.976474,116.115777
4:00:00 PM,changing,approx five seconds,12/2/00,28.509136,34.513634
7:00:00 PM,fireball,45minutes,12/2/00,43.15,-79.5
10:30:00 PM,formation,2 seconds,12/2/00,52.533333,-2.416667
10:30:00 PM,triangle,40-60 seconds,12/2/00,26.212312,127.679157
10:57:00 PM,triangle,5 seconds,9/21/00,44.4469444,-95.7880556
4:00:00 AM,light,2 1/2 hours,12/2/00,46.5536111,-95.7161111
6:50:00 AM,unknown,6 sec.,12/2/00,40.8883333,-80.6941667
10:50:00 AM,circle,6 sec.,12/2/00,40.8883333,-80.6941667
1:30:00 PM,circle,five to ten seconds,12/2/00,36.5816667,-86.5163889
7:25:00 PM,oval,1hr and 5 minutes,12/2/00,32.2413889,-96.4072222
9:00:00 PM,fireball,1-2 seconds,12/2/00,31.8144444,-94.8402778
9:25:00 PM,oval,10 minutes,12/2/00,41.877529,-88.067012
12:30:00 AM,triangle,< 1 minute,12/2/00,44.566667,-80.85
9:45:00 PM,unknown,15 seconds,7/23/00,42.6183333,-82.5311111
12:15:00 AM,other,seconds (repeated),12/2/00,46.216667,-63.483333
12:10:00 PM,NULL,3 seconds,12/2/00,49.06,-122.46
3:25:00 AM,disk,40 seconds,9/17/00,32.8472222,-117.2733333
4:00:00 AM,cigar,2-3 seconds,9/17/00,47.6063889,-122.3308333
4:14:00 AM,circle,one min.,9/17/00,33.4147222,-111.9086111
9:00:00 PM,other,about 1/2 hr.,9/17/00,47.6063889,-122.3308333
9:30:00 PM,other,3 seconds,9/17/00,40.2969444,-111.6938889
10:20:00 PM,disk,45min.,9/17/00,36.8744444,-94.8772222
6:02:00 PM,disk,20 minutes,9/17/00,37.3058333,-89.5180556
10:00:00 PM,light,5 mins,12/2/00,43.133333,-80.266667
11:30:00 PM,fireball,3-4 sec,12/2/00,49.683333,-125
9:00:00 PM,teardrop,30 seconds,8/19/00,31.230416,121.473701
12:30:00 AM,other,1.5 minutes,12/2/00,41.2844444,-84.3558333
7:38:00 AM,disk,4 minutes,12/2/00,43.2925,-85.0813889
11:00:00 AM,cylinder,1 hour,12/2/00,34.1141667,-116.4313889
3:00:00 PM,fireball,5-8 seconds,12/2/00,39.9966667,-74.9930556
3:15:00 PM,circle,2  minutes,12/2/00,38.8038889,-76.9069444
7:38:00 PM,triangle,1 hour,12/2/00,54.65,-2.733333
10:49:00 PM,disk,3-5 seconds,12/2/00,47.2530556,-122.4430556
11:30:00 PM,egg,30 seconds,12/2/00,27.4986111,-82.575
11:59:00 PM,chevron,five hours,12/2/00,41.8758333,-72.8016667
8:00:00 PM,fireball,15 seconds,6/6/00,44.5938889,-72.6169444
9:10:00 PM,circle,3-5 sec.,12/2/00,49.13635335,-122.8213433
9:10:00 PM,fireball,5 seconds,12/2/00,46.216667,-63.483333
5:30:00 PM,flash,10 seconds,2/16/00,54.911944,-1.383333
9:50:00 PM,circle,2 min,12/2/00,45.433333,-73.75
12:30:00 AM,triangle,3 hours,12/2/00,33.5386111,-112.1852778
5:00:00 AM,triangle,aprox 2:00 minutes,12/2/00,37.5483333,-121.9875
6:45:00 AM,disk,10 minutes,12/2/00,42.833333,-80.3
7:30:00 PM,light,aprox 3 minutes,12/2/00,47.3075,-122.2272222
8:25:00 PM,triangle,1 minute,12/2/00,44.7394444,-93.1255556
8:53:00 PM,triangle,20 seconds,12/2/00,40.5725,-111.859722
2:30:00 PM,disk,several seconds,4/15/00,43.2341667,-86.2483333
9:15:00 PM,circle,5 seconds,12/2/00,49.25,-123.133333
7:30:00 PM,light,2 hours approx,7/23/00,40.705631,-73.978003
6:15:00 AM,unknown,2-3 seconds,12/2/00,34.5636111,-111.8536111
8:15:00 PM,cylinder,4 or 5 minutes,12/2/00,38.71,-105.1394444
8:40:00 PM,light,5 min,12/2/00,47.9791667,-122.2008333
11:12:00 PM,light,4 min.,12/2/00,26.7052778,-80.0366667
11:25:00 PM,flash,5 min,12/2/00,42.0347222,-93.6197222
11:45:00 PM,other,1 minute,12/2/00,40.623333,-74.601111
10:00:00 PM,light,15 mins,12/2/00,41.0813889,-81.5191667
9:30:00 PM,flash,2.5 hours,4/1/00,45.0097222,-93.3488889
5:00:00 PM,circle,2-5 min,12/2/00,42.1102778,-88.0341667
5:30:00 PM,oval,10-12 minutes,12/2/00,34.1425,-118.2541667
7:30:00 PM,light,30 minutes,12/2/00,35.0844444,-106.6505556
7:30:00 PM,circle,< 2 min,12/2/00,38.2494444,-122.0388889
8:12:00 PM,chevron,2 minutes,12/2/00,21.1363889,-157.2138889
8:15:00 PM,triangle,6 or 7 seconds,12/2/00,47.7558333,-122.3402778
8:00:00 PM,chevron,10-15 sec.,12/2/00,49.13635335,-122.8213433
11:30:00 PM,unknown,10 seconds,12/2/00,49.883333,-97.166667
12:00:00 AM,light,15 secs,12/2/00,43.133333,-80.75
3:30:00 AM,chevron,5 sec,12/2/00,30.1577778,-95.4891667
1:00:00 PM,cigar,2 minutes,12/2/00,44.6669444,-93.6266667
8:00:00 PM,fireball,5 seconds,12/2/00,33.4625,-117.6708333
8:13:00 PM,fireball,4 seconds,12/2/00,33.8302778,-116.5444444
8:15:00 PM,fireball,1.5 seconds,12/2/00,33.6,-117.6711111
8:30:00 PM,fireball,10sec,12/2/00,32.2216667,-110.9258333
9:00:00 PM,flash,5 minutes,12/2/00,47.8108333,-122.3761111
10:10:00 PM,triangle,one minute,12/2/00,41.7297222,-93.6055556
10:00:00 PM,teardrop,4:mm,1/7/00,40.8586111,-76.23
4:20:00 AM,cigar,2 min.,12/2/00,44.152593,-78.798407
1:15:00 AM,triangle,1min,12/2/00,32.7666667,-96.5988889
1:24:00 AM,disk,12 seconds approx.,12/9/00,39.3702778,-78.0958333
3:00:00 AM,circle,30 minutes,12/2/00,40.6955556,-73.3261111
5:30:00 AM,light,5 seconds,12/2/00,38.0822222,-122.5136111
8:00:00 PM,circle,1 hour,12/2/00,35.2338889,-92.3875
8:35:00 PM,light,1 minute,12/2/00,44.0805556,-103.2305556
9:45:00 PM,triangle,45-60sec,12/2/00,44.5047222,-114.2308333
10:15:00 PM,disk,3 mins approx,12/2/00,54.2,-5.883333
1:20:00 AM,light,5 sec.,1/7/00,39.9611111,-82.9988889
1:00:00 AM,disk,about 30 secs.,12/2/00,41.4219444,-82.3647222
2:00:00 PM,other,5 seconds,12/2/00,38.6880556,-83.6094444
8:00:00 PM,triangle,5 minutes,12/2/00,41.0602778,-111.9702778
8:30:00 PM,triangle,8 minutes,12/2/00,36.2138889,-83.295
9:10:00 PM,fireball,4 seconds,12/2/00,38.6702778,-89.9844444
9:13:00 PM,other,5-7seconds,12/2/00,36.9958333,-85.9119444
9:15:00 PM,circle,30 seconds,12/2/00,37.047822,-87.485002
11:00:00 PM,light,20:00 min.,12/2/00,46.216667,-63.483333
7:25:00 AM,fireball,1 to 2 seconds,12/2/00,49.25,-123.133333
1:20:00 AM,sphere,5 minutes,12/2/00,38.2972222,-122.2844444
5:20:00 AM,other,05 minutes,12/2/00,40.6258333,-75.3708333
5:35:00 AM,light,approx. 5 min.,12/2/00,37.6922222,-97.3372222
7:40:00 PM,fireball,12 sec,12/2/00,33.3061111,-111.8405556
9:00:00 PM,circle,1hr +,12/2/00,52.983333,-122.483333
7:00:00 PM,diamond,15 seconds,12/2/00,51.85,-105.033333
10:00:00 PM,rectangle,22:00to23:30,7/11/00,44.7630556,-85.6205556
10:30:00 PM,triangle,45 minutes,2/16/00,38.249358,-122.039966
8:00:00 PM,circle,15 sec,12/2/00,33.3941667,-110.7858333
8:00:00 PM,circle,15-30 sec.,12/2/00,33.3941667,-110.7858333
8:00:00 PM,triangle,15 seconds,12/2/00,44.4911,-68.319185
8:00:00 PM,light,1-2 min.,12/2/00,35.1494444,-90.0488889
8:00:00 PM,other,4-5 seconds,12/2/00,33.4483333,-112.0733333
8:00:00 PM,fireball,5 seconds,12/2/00,33.5091667,-111.8983333
9:30:00 PM,circle,5-10 min.,12/2/00,34.182578,-118.439676
9:45:00 PM,formation,2 minutes,12/2/00,34.0522222,-118.2427778
9:45:00 PM,changing,approx 5 min.,12/2/00,34.1722222,-118.3780556
9:47:00 PM,light,2 - 3min.,12/2/00,34.182578,-118.439676
10:00:00 PM,light,15mm,12/2/00,34.25046,-118.433834
10:10:00 PM,sphere,8 seconds,12/2/00,52.083333,1.166667
10:25:00 PM,sphere,40 sec.,12/2/00,36.175,-115.1363889
10:30:00 PM,formation,4 to 5 minutes,12/2/00,34.182578,-118.439676
11:30:00 PM,changing,15 min,12/2/00,29.4238889,-98.4933333
3:00:00 PM,oval,0:05,12/20/00,18.2030556,-67.14
2:15:00 AM,fireball,30 seconds,12/2/00,42.1291667,-80.0852778
7:00:00 PM,changing,1 minute,9/17/00,34.09,-117.8894444
8:20:00 PM,circle,15-20secs,9/17/00,51.514125,-0.093689
10:45:00 PM,cigar,few seconds,12/2/00,52.65,-106.333333
5:30:00 PM,rectangle,10-15 sec.,2/27/00,28.5380556,-81.3794444
5:45:00 AM,light,1min.,12/2/00,33.9488889,-118.4447222
8:40:00 AM,cylinder,5 minutes,1/7/00,39.7683333,-86.1580556
3:45:00 AM,light,1-2 hours,9/17/00,34.1458333,-118.8047222
2:15:00 AM,triangle,80 sec,12/2/00,43.6105556,-72.9730556
1:30:00 AM,circle,10 minutes,12/2/00,46.2272222,-116.0283333
6:00:00 PM,triangle,20 sec.,4/1/00,35.0844444,-106.6505556
9:00:00 PM,light,1 hour +,9/17/00,42.075,-70.8805556
9:37:00 PM,light,30-40sec,9/17/00,39.2033333,-76.6625
11:00:00 PM,light,5 min,9/17/00,53.55,-113.5
9:00:00 PM,disk,2 min,8/19/00,46.2397222,-119.0994444
1:30:00 AM,circle,1o minutes??/,12/2/00,46.2272222,-116.0283333
9:30:00 PM,light,1/2 second,8/5/00,36.231719,-113.030911
11:02:00 PM,cylinder,5.5 hours,12/2/00,43.6952778,-71.6311111
10:15:00 PM,other,1 to 2 minutes,5/11/00,43.4666667,-112.0333333
2:00:00 AM,flash,2 minutes,8/5/00,32.9536111,-96.89
2:40:00 AM,light,18 minutes,9/17/00,41.0983333,-83.9847222
7:15:00 PM,fireball,5-10 minutes,9/17/00,47.2530556,-122.4430556
10:00:00 PM,light,3.5 hrs.,9/17/00,42.9638889,-78.7380556
10:32:00 PM,fireball,2 min.,9/17/00,38.9488889,-83.4058333
10:55:00 PM,light,~25 minutes,9/17/00,33.6125,-117.7119444
10:00:00 PM,triangle,1:00,3/16/00,39.1580556,-75.5247222
10:36:00 PM,formation,1 minute,12/2/00,49.7,-123.15
8:30:00 PM,triangle,5 mins,9/17/00,43.0480556,-76.1477778
9:20:00 PM,light,10 to 20 min,9/17/00,36.8572222,-88.3502778
11:42:00 PM,fireball,1 sec.,9/17/00,40.1672222,-105.1013889
9:00:00 PM,formation,less than 5 min,7/11/00,44.3816667,-123.5952778
6:15:00 AM,cylinder,1.5 -2 mins,9/17/00,29.7630556,-95.3630556
12:30:00 PM,rectangle,15 mins,9/17/00,40.7141667,-74.0063889
12:30:00 PM,rectangle,16 mins,9/17/00,40.7141667,-74.0063889
2:00:00 PM,sphere,an hour,9/17/00,41.7013889,-71.1555556
3:30:00 PM,cigar,ten minutes,12/2/00,46.0647222,-118.3419444
3:00:00 PM,disk,10 minutes,5/3/00,39.4861111,-75.0261111
4:00:00 PM,formation,5 minutes,7/11/00,36.175,-115.1363889
10:00:00 PM,other,several hous,1/22/00,36.9741667,-122.0297222
2:30:00 AM,flash,5 seconds,9/17/00,40.3355556,-75.9272222
3:00:00 AM,fireball,2 seconds,9/17/00,40.2141667,-77.0088889
3:30:00 AM,light,2 minutes,9/17/00,39.9830556,-75.8241667
3:30:00 AM,fireball,3mins,9/17/00,39.9338889,-74.8913889
3:30:00 AM,changing,3-5 seconds,9/17/00,39.9522222,-75.1641667
8:30:00 PM,disk,5 minutes,12/2/00,32.8994444,-105.9597222
9:30:00 PM,triangle,10-15seconds,9/17/00,41.2333333,-80.4488889
9:30:00 PM,fireball,20sec,12/2/00,34.4908333,-90.1591667
10:15:00 PM,fireball,10 minutes,9/17/00,44.9855556,-84.4558333
10:30:00 PM,changing,at least 1 hour,9/17/00,34.5325,-83.985
